Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
8172	-89.89143	-119.3582	29.46674	0.0122073	0.0135358	0.00645943	0.00796429	0.0281096	0.00249478	0.0262497	0.0511055	0.00222958	0.0608084	0.0518221	0.0153288	0.0719016	0.0276526	0.0569104	0.161135	0.0313299	0.0676096	0.00131927	0.0159209	0.00296698	0.00769407	0.00235874	0.00947188	0.0210374	0.00670627	0.0117241	0.00759639	0.00381769	0.817129	1.20116	0.4217714	1.578229	0.486881	0.703972	0.896272	1.11573	1.42051	2.05389	0.5204187	3.741905	0.7483133	0.0155414	0.0172327	0.00822367	0.0101396	0.0357871	0.00317617	0.0334193	0.0650638	0.00283854	0.0774168	0.0659761	0.0195155	0.0915399	0.0352052	0.0724542	0.205145	0.0398869	0.0860756	0.00167959	0.0202694	0.00377734	0.00979553	0.00300297	0.0120589	0.0267833	0.00853793	0.0149263	0.00967117	0.00486041	0.479221	0.520779	0.4792213	0.7854678
8208	-94.39525	-122.4349	28.03968	0.00703984	0.0173	0.00328497	0.0095416	0.0146249	0.00246619	0.0428297	0.0171492	0.0282694	0.00104603	0.0393824	0.0119385	0.0274006	0.0176505	0.0194375	0.071668	0.00948439	0.00859471	0.0230328	0.0160436	0.00687725	0.0228764	0.0194625	0.000596941	0.0691652	0.00116858	0.0133078	0.0145965	0.00780822	0.858586	1.15556	0.1738673	1.826133	0.518725	0.726063	0.904954	1.10503	1.37729	1.9278	0.4746087	10.50303	0.8173073	0.0129398	0.031799	0.00603806	0.0175383	0.0268819	0.00453307	0.0787247	0.0315217	0.0519616	0.00192269	0.0723882	0.021944	0.0503646	0.0324431	0.0357279	0.131732	0.0174331	0.0157978	0.0423363	0.0294896	0.012641	0.0420488	0.0357737	0.00109723	0.127132	0.00214794	0.0244608	0.0268297	0.0143522	0.57238	0.42762	0.5723802	0.5440443
8244	-95.50437	-122.9262	27.42182	0.0013545	0.00907683	0.00737476	0.0069136	0.0018603	0.00032275	0.0424889	0.0705237	0.0122263	0.00785738	0.0228302	0.0303449	0.0495019	0.006022	0.0512613	0.108893	0.0105181	0.0283927	0.0201268	0.00179428	0.0118264	0.0206002	0.0154459	0.0131573	0.0462655	0.00223223	0.000336107	0.00977173	0.0331909	0.938767	1.06736	0.1583091	1.841691	0.362093	0.609306	0.856787	1.16715	1.64121	2.76172	0.7345324	11.63352	0.9674771	0.00210814	0.0141271	0.011478	0.0107603	0.00289537	0.000502327	0.0661295	0.109763	0.0190289	0.0122292	0.0355329	0.0472287	0.0770445	0.00937261	0.0797828	0.16948	0.0163703	0.0441902	0.0313252	0.0027926	0.0184066	0.0320621	0.0240399	0.020478	0.0720074	0.00347424	0.000523115	0.0152087	0.0516582	0.530515	0.469485	0.5305147	0.6425103
8280	-91.32951	-119.9725	28.64299	0.0130212	0.00937526	0.0170481	0.0235499	0.0164703	0.0114617	0.0299785	0.053434	0.0422704	0.00702346	0.0373124	0.0375592	0.070633	0.0140249	0.0374415	0.154043	0.0210916	0.0537366	0.0195293	0.00655741	0.0140883	0.0323971	0.0292421	0.00177844	0.025323	0.024429	0.00375222	0.00337185	0.0555278	0.87185	1.14096	0.2504213	1.749579	0.667245	0.820925	0.940295	1.0635	1.21814	1.4987	0.2925518	6.986543	0.8405477	0.0150452	0.0108325	0.019698	0.0272105	0.0190304	0.0132433	0.0346384	0.0617398	0.0488409	0.00811519	0.0431123	0.0433974	0.0816121	0.0162049	0.0432614	0.177987	0.02437	0.0620893	0.022565	0.00757669	0.0162782	0.0374329	0.0337875	0.00205488	0.0292592	0.0282263	0.00433546	0.00389597	0.064159	0.660051	0.339949	0.6600508	0.8654714
8316	-86.84011	-115.3521	28.51203	0.0726337	0.00045592	0.0245713	0.00759366	0.0146264	0.00131545	0.0418856	0.0999179	0.00771289	0.0441121	0.0232076	0.0286481	0.0655684	0.0785942	0.0287377	0.230404	0.0219637	0.0842595	0.0109775	0.00184194	0.057708	0.0261244	0.102625	0.0581196	0.0664531	0.0215264	0.00400805	0.00733294	0.0400732	0.646562	1.38878	0.2112624	1.788738	0.815565	0.905353	0.969456	1.03151	1.10454	1.22614	0.1474151	8.466899	0.5121165	0.0570572	0.000358147	0.0193019	0.00596518	0.0114897	0.00103335	0.0329031	0.0784902	0.00605884	0.0346521	0.0182306	0.0225044	0.0515071	0.0617394	0.0225748	0.180993	0.0172535	0.0661898	0.00862331	0.00144693	0.0453323	0.020522	0.0806166	0.0456556	0.052202	0.01691	0.00314851	0.00576037	0.0314794	0.608877	0.391123	0.6088769	1.272998
8352	-92.137	-120.1413	28.00432	0.0302359	0.0178505	0.0160071	0.0156069	0.00179072	0.000984758	0.0395425	0.0226745	0.0164025	0.0151258	0.00095561	0.0240336	0.0448529	0.0334569	0.0269065	0.138027	0.0532465	0.0292222	0.0260408	0.000343016	0.0934316	0.00902625	0.114738	0.0430896	0.0428495	0.0253082	0.00161729	0.00701959	0.0270632	0.624536	1.41301	0.1297389	1.870261	0.727654	0.856368	0.952777	1.04956	1.16772	1.37428	0.229885	14.41558	0.4861889	0.0329565	0.0194566	0.0174474	0.0170111	0.00195184	0.00107337	0.0431005	0.0247147	0.0178784	0.0164867	0.00104159	0.0261962	0.0488887	0.0364673	0.0293275	0.150446	0.0580376	0.0318516	0.0283839	0.00037388	0.101838	0.00983842	0.125062	0.0469667	0.0467051	0.0275854	0.00176282	0.0076512	0.0294984	0.762426	0.237574	0.7624257	0.9174491
8388	-94.98734	-122.8544	27.86703	0.00652136	0.0111229	0.00796716	0.0217062	0.0281992	0.002254	0.0700144	0.0444832	0.0260667	0.054098	0.00888157	0.127512	0.118117	0.0637644	0.049806	0.152835	0.0387121	0.0287621	0.0018577	0.00664073	0.0262286	0.0303288	0.0415801	0.0326257	0.018567	0.0342315	0.00412575	0.00207662	0.00106052	0.346034	1.71936	0.1373775	1.862623	0.289797	0.54659	0.828238	1.20738	1.82952	3.45069	0.895574	13.55843	0.2213828	0.00615138	0.0104918	0.00751515	0.0204747	0.0265993	0.00212612	0.0660422	0.0419595	0.0245878	0.0510288	0.00837767	0.120278	0.111416	0.0601467	0.0469803	0.144164	0.0365157	0.0271303	0.00175231	0.00626397	0.0247405	0.0286081	0.0392211	0.0307747	0.0175136	0.0322894	0.00389168	0.0019588	0.00100036	0.780361	0.219639	0.7803612	1.060147
8424	-95.56928	-121.3529	25.78364	0.00458956	0.0111553	0.00020468	0.00492998	0.0138062	0.000186541	0.0361293	0.0140901	0.00649443	0.0127191	0.00822872	0.000673481	0.0133678	0.014122	0.0369185	0.0715097	0.0134903	0.0089862	0.00185444	0.0164341	0.0131294	0.00782705	0.000458981	0.000163609	0.0287606	0.0155717	0.0135012	0.00239929	0.00323749	0.563292	1.48038	0.04450923	1.955491	0.35555	0.603911	0.854413	1.17039	1.65587	2.81255	0.7477183	43.9345	0.4185559	0.0122408	0.0297524	0.0005459	0.0131487	0.0368223	0.000497524	0.0963601	0.0375797	0.0173213	0.0339229	0.0219468	0.00179624	0.0356533	0.0376646	0.0984653	0.190723	0.0359799	0.023967	0.00494598	0.0438314	0.0350173	0.0208755	0.00122415	0.000436361	0.0767072	0.0415312	0.0360091	0.00639913	0.00863468	0.945571	0.054429	0.945571	0.3749398
8460	-93.94177	-121.8988	27.95706	0.0154659	0.0249864	0.00314742	0.0271709	0.00733633	0.00586112	0.0529009	0.00577376	0.0572202	0.0400226	0.024931	0.00114108	0.0344938	0.00623574	0.0877315	0.20491	0.00983672	0.0349335	0.0140651	0.04408	0.0361171	0.0296425	0.0538963	0.000674387	0.0526067	0.0317834	0.0630926	0.0848645	0.020006	0.394045	1.66655	0.122453	1.877547	0.514043	0.722859	0.903706	1.10655	1.3834	1.94536	0.4811654	15.33279	0.2600874	0.0143879	0.0232447	0.00292803	0.025277	0.00682495	0.00545257	0.0492135	0.0053713	0.0532317	0.0372328	0.0231932	0.00106154	0.0320894	0.00580108	0.0816162	0.190627	0.00915106	0.0324984	0.0130847	0.0410074	0.0335996	0.0275762	0.0501395	0.000627378	0.0489397	0.0295679	0.0586947	0.078949	0.0186115	0.872721	0.127279	0.8727212	1.074928
8496	-89.98039	-118.5603	28.57989	0.0700815	0.00661873	0.000242835	0.0383336	0.0232868	0.00684581	0.0646554	0.0526155	0.00659589	0.0504191	0.0183685	0.000794189	0.0351681	0.0159781	0.129765	0.13521	0.0268874	0.0326758	0.0414728	0.00679254	0.0722041	0.00448221	0.0315284	0.00104013	0.0664692	0.028118	0.0276582	0.0840654	0.00108626	1.15336	0.8313	0.3776002	1.6224	0.731093	0.85834	0.953461	1.04881	1.16504	1.36781	0.2264757	4.296608	1.526162	0.0649227	0.00613152	0.00022496	0.0355118	0.0215727	0.00634189	0.0598961	0.0487424	0.00611036	0.0467077	0.0170164	0.000735728	0.0325793	0.014802	0.120213	0.125257	0.0249082	0.0302705	0.0384199	0.00629254	0.0668891	0.00415227	0.0292075	0.000963563	0.0615764	0.0260482	0.0256222	0.0778773	0.0010063	0.402504	0.597496	0.402504	1.07946
8532	-95.33157	-124.1031	28.77158	0.0202734	0.00564234	0.00309176	0.0186428	0.00201338	0.0033934	0.140622	0.055032	0.00350404	0.00948571	0.00570902	0.00382126	0.00486644	0.0801532	0.0354991	0.0826705	0.00738029	0.033987	0.0164057	0.0348472	0.0017104	0.0109734	0.00162891	0.0117638	0.014683	0.0224937	0.0132705	0.0238609	0.000211731	1.19533	0.785136	0.3605261	1.639474	0.762179	0.875949	0.959521	1.04219	1.14162	1.31203	0.1963662	4.547449	1.674696	0.0303659	0.00845121	0.00463091	0.0279236	0.00301568	0.0050827	0.210626	0.0824281	0.00524842	0.0142079	0.00855109	0.00572356	0.00728906	0.120055	0.0531712	0.123826	0.0110544	0.0509064	0.0245727	0.0521948	0.00256187	0.0164362	0.00243981	0.0176201	0.0219926	0.0336916	0.0198769	0.0357393	0.000317135	0.652336	0.347664	0.6523361	0.6676365
8568	-95.6042	-123.2237	27.61954	0.00947826	0.0147826	0.00300756	0.00854481	0.0159047	0.0238044	0.158154	0.0560581	0.00317088	0.00742846	0.114397	0.0110484	0.0742772	0.139637	0.0650616	0.248968	0.0297928	0.0618574	0.0217379	0.0895776	0.027704	0.0127568	0.0105602	0.0935048	0.052955	0.0225242	0.0304963	0.0249834	0.029426	1.18671	0.794617	0.3293376	1.670662	0.564486	0.756625	0.91667	1.09091	1.32166	1.77152	0.413479	5.072796	1.642784	0.00648485	0.010114	0.00205772	0.0058462	0.0108817	0.0162865	0.108206	0.0383539	0.00216946	0.00508242	0.0782684	0.0075591	0.0508191	0.0955372	0.0445139	0.17034	0.0203837	0.0423217	0.0148727	0.0612874	0.0189546	0.00872795	0.00722512	0.0639743	0.0362308	0.0154107	0.020865	0.0170932	0.0201327	0.848522	0.151478	0.8485215	1.4616
8604	-89.13038	-117.1657	28.03537	0.00879493	0.00694987	0.00242008	0.003893	0.0265686	0.0160005	0.0300578	0.0303262	0.00916108	0.000343479	0.0104947	0.00807218	0.00528644	0.0169058	0.0160379	0.083883	0.051438	0.0464523	0.0116255	0.0349494	0.0255083	9.7065e-05	0.0197203	0.0210787	0.0336594	0.00682622	0.025496	0.0176329	0.0202093	1.0124	0.986355	0.3220883	1.677912	0.190156	0.445061	0.776808	1.28732	2.24688	5.25884	1.20023	5.209478	1.129051	0.0149095	0.0117817	0.0041026	0.00659955	0.04504	0.0271246	0.0509549	0.05141	0.0155302	0.000582277	0.017791	0.0136842	0.00896175	0.0286594	0.027188	0.142201	0.0871995	0.0787475	0.019708	0.0592475	0.0432425	0.000164548	0.0334306	0.0357334	0.0570606	0.011572	0.0432216	0.0298919	0.0342595	0.670709	0.329291	0.6707094	0.5898891
8640	-90.82946	-117.6373	26.80781	0.0132301	0.00872034	0.00572764	0.00846202	0.00430587	0.0187124	0.0268092	0.0274281	0.000426913	0.00858312	0.0400113	0.000907767	0.00979189	0.049457	0.0680384	0.0718081	0.050768	0.0104702	0.00291023	0.0321149	0.00109652	0.0187493	0.0393747	0.00474956	0.051876	0.0103938	0.00876827	0.0044365	0.00159038	1.1536	0.831036	0.1830512	1.816949	0.206796	0.463648	0.786787	1.27099	2.15681	4.83567	1.139571	9.925902	1.526967	0.0220605	0.0145407	0.00955054	0.01411	0.00717982	0.0312019	0.0447029	0.045735	0.000711856	0.0143119	0.0667168	0.00151365	0.0163275	0.0824671	0.113451	0.119736	0.084653	0.0174584	0.00485267	0.0535499	0.00182839	0.0312635	0.0656554	0.00791965	0.0865006	0.0173312	0.0146206	0.00739763	0.00265188	0.45009	0.54991	0.4500897	0.5997185
8676	-91.98465	-119.1548	27.17012	0.0354767	0.016555	7.13637e-05	0.00221748	0.0104429	0.0222422	0.0159601	0.113739	0.00360301	0.0423206	0.0624887	0.000206131	0.0292646	0.0144845	0.0760726	0.110754	0.0279004	0.0746362	0.0124252	0.0270827	0.0729428	0.035223	0.116674	0.0115781	0.136732	0.010034	0.0462069	0.0390593	0.00221656	0.903212	1.10647	0.1598211	1.840179	0.422976	0.657285	0.877288	1.13988	1.52141	2.3642	0.6221565	11.51399	0.8979326	0.0303581	0.0141664	6.10672e-05	0.00189753	0.00893614	0.019033	0.0136573	0.0973281	0.00308316	0.0362145	0.0534727	0.00017639	0.0250423	0.0123946	0.0650967	0.0947743	0.0238749	0.0638675	0.0106325	0.0231752	0.0624184	0.030141	0.0998404	0.00990762	0.117004	0.00858623	0.0395401	0.0334237	0.00189675	0.0976188	0.902381	0.09761877	1.16861
8712	-88.76986	-117.042	28.27214	0.0279899	0.0227739	7.93588e-06	0.00847897	0.0277647	0.00650697	0.0612072	0.0462078	0.0104061	0.0134737	0.0309982	0.000117414	0.0416131	0.0189017	0.0279814	0.122724	0.00736463	0.0333661	0.0214927	0.00584048	0.109159	0.0274441	0.0193731	0.0200765	0.0637479	0.0113802	0.0152902	0.0220857	0.00019373	0.752484	1.27227	0.1636299	1.83637	0.756547	0.872786	0.958439	1.04336	1.14576	1.3218	0.2017295	11.22271	0.6505958	0.0339698	0.0276393	9.63132e-06	0.0102904	0.0336963	0.00789713	0.0742836	0.0560797	0.0126292	0.0163522	0.0376208	0.000142498	0.0505034	0.0229399	0.0339594	0.148943	0.00893802	0.0404944	0.0260845	0.00708824	0.13248	0.0333073	0.023512	0.0243656	0.0773671	0.0138115	0.0185568	0.0268041	0.000235119	0.803435	0.196565	0.8034347	0.8239665
8748	-95.36947	-123.6393	28.26988	0.0458722	0.0125663	0.0117914	0.00406386	0.0207981	0.0246196	0.0921708	0.192039	0.00172379	0.0263942	0.0878627	0.00122249	0.0106054	0.0116902	0.0846838	0.101526	0.0405306	0.0445579	0.0131509	0.042106	0.0365169	0.00880202	0.0100037	0.00414199	0.173806	0.0920369	0.0338359	0.101082	0.0647329	0.392394	1.66837	0.1814643	1.818536	0.511085	0.720828	0.902913	1.10753	1.38729	1.95662	0.4853379	10.02145	0.258716	0.0328849	0.0090085	0.00845302	0.0029133	0.0149098	0.0176493	0.0660754	0.137669	0.00123575	0.0189215	0.062987	0.000876381	0.00760281	0.00838049	0.0607081	0.0727821	0.0290556	0.0319427	0.00942761	0.030185	0.0261782	0.00630999	0.00717149	0.00296931	0.124598	0.0659795	0.0242563	0.0724635	0.0464057	0.804705	0.195295	0.8047053	1.394933
8784	-94.03224	-122.3168	28.28458	0.0021816	0.00374211	0.00758522	0.000539903	0.00163227	0.0440924	0.0392023	0.00944549	0.0025785	0.00271843	0.0100765	0.0187342	0.0147475	0.0534713	0.0685789	0.111367	0.0394744	0.0224539	0.000376285	0.00437692	0.00560635	0.00467805	0.0920822	0.0116041	0.0791285	0.0177577	0.0234555	0.0735665	0.0413339	0.743617	1.28202	0.2173598	1.78264	0.374062	0.619046	0.861036	1.16139	1.61539	2.67336	0.7110189	8.201332	0.638038	0.00270473	0.00463943	0.00940409	0.000669367	0.00202367	0.0546653	0.0486027	0.0117104	0.0031968	0.00337028	0.0124928	0.0232265	0.0182839	0.0662932	0.0850235	0.138072	0.04894	0.0278381	0.000466515	0.00542646	0.0069507	0.0057998	0.114163	0.0143867	0.0981027	0.0220158	0.0290799	0.091207	0.0512454	0.493472	0.506528	0.4934724	0.806588
8820	-87.54772	-119.9546	32.40683	0.00525988	0.0092263	0.0270053	0.0236803	0.00423136	0.0111297	0.0598896	0.114707	0.0145553	0.0568445	0.0597378	0.0190624	0.0494954	0.0544661	0.0388105	0.136206	0.0433791	0.0329391	0.0151605	0.0492536	0.000387708	0.000510191	0.0955197	0.0207937	0.091226	0.0110501	0.0355925	0.0229479	0.0233941	0.41679	1.64153	1.243214	0.7567861	0.927478	0.963949	0.98861	1.01152	1.0374	1.07819	0.05443713	0.6087336	0.2792936	0.00466938	0.00819052	0.0239736	0.0210218	0.00375633	0.00988027	0.0531661	0.10183	0.0129213	0.0504629	0.0530313	0.0169223	0.0439388	0.0483515	0.0344534	0.120915	0.0385091	0.0292413	0.0134585	0.0437242	0.000344182	0.000452915	0.0847963	0.0184593	0.0809846	0.00980952	0.0315967	0.0203717	0.0207678	0.231343	0.768657	0.2313435	1.126461
8856	-86.63301	-115.9856	29.3526	0.0405837	0.00126077	0.0335641	0.0228013	0.058634	0.0280644	0.0943368	0.0408549	0.00681726	0.0238781	0.0110463	0.0118023	0.0198182	0.0583153	0.0602297	0.321424	0.00211264	0.0850465	0.048367	0.0195608	0.0184867	0.0383015	0.0449265	0.00197384	0.0548201	0.0176458	0.0505791	0.0719591	0.0234353	0.344705	1.72082	0.2772009	1.722799	0.627965	0.79699	0.931655	1.07336	1.25472	1.59245	0.3364228	6.214985	0.2203452	0.0309646	0.000961947	0.0256088	0.017397	0.0447367	0.0214127	0.0719773	0.0311715	0.00520145	0.0182185	0.00842811	0.00900496	0.0151209	0.0444936	0.0459542	0.245241	0.0016119	0.064889	0.0369032	0.0149246	0.014105	0.0292234	0.0342781	0.001506	0.0418268	0.0134634	0.038591	0.0549035	0.0178807	0.589971	0.410029	0.5899711	1.310646
8892	-87.73701	-118.0235	30.28648	0.00872136	0.0242224	0.00895977	0.0449169	0.022278	0.0331281	0.129298	0.0756413	0.00433718	0.0525505	0.0637757	0.0399203	0.0915826	0.0294354	0.076441	0.223945	0.00135436	0.0626542	0.0153138	0.040408	0.0358467	0.0475067	0.0273987	0.0143679	0.0213305	0.0085045	0.0701092	0.0321633	0.0251487	0.179806	1.90221	0.3724432	1.627557	0.687404	0.832929	0.944563	1.05869	1.20058	1.45475	0.27103	4.369946	0.1039773	0.00655121	0.0181951	0.0067303	0.0337402	0.0167345	0.0248847	0.0971244	0.0568194	0.00325796	0.0394743	0.0479063	0.0299868	0.068794	0.0221109	0.0574201	0.16822	0.00101735	0.0470638	0.0115032	0.0303532	0.0269269	0.0356855	0.0205811	0.0107927	0.0160228	0.00638831	0.0526638	0.0241601	0.0188909	0.536797	0.463203	0.5367967	1.331259
8928	-97.32911	-126.0509	28.72181	0.0136153	0.00306167	0.00663807	0.04344	0.0278554	0.0394516	0.0324457	0.0513094	0.0680057	0.0386291	0.0298594	0.0364167	0.103361	0.0611342	0.0660724	0.0993768	0.00804588	0.0369541	0.00591518	0.0193102	0.0974733	0.0165389	0.0640175	0.00801751	0.0191647	0.0202986	0.0156908	0.0843882	0.020906	0.84893	1.16618	0.4016714	1.598329	0.337181	0.588488	0.847544	1.17988	1.69927	2.96576	0.7860733	3.979194	0.8007556	0.0119706	0.00269183	0.00583622	0.0381926	0.0244906	0.034686	0.0285264	0.0451114	0.0597908	0.0339629	0.0262525	0.0320177	0.0908751	0.0537494	0.0580911	0.0873724	0.00707397	0.0324902	0.00520064	0.0169776	0.0856989	0.014541	0.0562844	0.00704903	0.0168497	0.0178466	0.0137954	0.0741944	0.0183806	0.519912	0.480088	0.519912	1.137393
8964	-96.93973	-125.4464	28.50665	0.139533	0.0217978	0.000978879	0.0348361	0.0717189	0.01612	0.039357	0.166765	0.0174325	0.0097715	0.056872	0.0189378	0.0815833	0.0944853	0.136912	0.113291	0.00838311	0.0716818	0.0014673	0.0770156	0.178087	0.0411127	0.087318	0.00146033	0.0435243	0.0508546	0.0646333	0.0745278	0.0137665	1.40515	0.554332	0.7953296	1.20467	0.947195	0.973889	0.99178	1.00829	1.02681	1.05575	0.03922673	1.514681	2.788346	0.0804583	0.0125692	0.000564448	0.0200874	0.0413551	0.00929522	0.0226943	0.096161	0.0100521	0.00563451	0.0327939	0.01092	0.0470431	0.0544828	0.0789471	0.0653267	0.00483392	0.0413336	0.000846085	0.0444093	0.10269	0.0237067	0.0503499	0.000842066	0.0250973	0.0293241	0.0372693	0.0429747	0.00793813	0.322185	0.677815	0.3221847	1.734224
9000	-90.41549	-119.5388	29.12327	0.0146116	0.00572555	0.00727303	0.0253201	0.0257139	0.00308918	0.0158167	0.064358	0.0176284	0.0106865	0.00753915	0.0087201	0.0192543	0.0651666	0.0231159	0.112097	0.000508438	0.0449684	0.0107798	0.0148048	0.0163826	0.0103157	0.0229283	0.0420353	0.00268672	0.0821233	0.00607427	0.0599095	0.00728394	0.594824	1.44569	0.3102797	1.68972	0.326748	0.579536	0.843501	1.18554	1.72552	3.06046	0.8087996	5.445797	0.4525901	0.0195626	0.00766558	0.00973741	0.0338995	0.0344268	0.00413591	0.021176	0.0861648	0.0236015	0.0143075	0.0100937	0.0116748	0.0257784	0.0872475	0.0309484	0.150079	0.000680716	0.0602053	0.0144324	0.0198212	0.0219336	0.013811	0.0306972	0.0562784	0.00359708	0.10995	0.00813246	0.0802091	0.00975202	0.748053	0.251947	0.7480526	0.7469167
9036	-88.92826	-117.9623	29.03403	0.00255748	0.0713681	0.00622897	0.00925611	0.0191595	0.0128933	0.0510376	0.0546799	0.00682804	0.00960092	0.0289713	0.0304324	0.0259437	0.0242299	0.109881	0.11466	0.00279291	0.0727465	0.0357987	0.00467815	0.068356	0.0511878	0.00654094	0.0578385	0.0709343	0.020376	0.0118645	0.11562	0.0450174	0.766916	1.25639	0.3243639	1.675636	0.6864	0.832335	0.944353	1.05893	1.20144	1.45688	0.2720874	5.165915	0.6714526	0.00224049	0.0625225	0.00545693	0.00810887	0.0167848	0.0112952	0.0447118	0.0479027	0.00598175	0.00841095	0.0253805	0.0266605	0.0227281	0.0212268	0.096262	0.100448	0.00244674	0.0637301	0.0313616	0.00409832	0.0598837	0.0448434	0.00573023	0.0506698	0.0621425	0.0178505	0.010394	0.101289	0.0394377	0.377785	0.622215	0.3777848	1.141479
9072	-89.96978	-118.7297	28.75991	0.0169496	0.000178428	0.0255175	0.00508926	0.0141708	0.0198919	0.0332711	0.0142493	0.024501	0.0069444	0.0520932	0.0628498	0.024978	0.0228788	0.0725497	0.145272	0.00523422	0.0347284	0.0368156	0.0335513	0.0315935	0.00769852	0.0894241	0.0587825	0.0153905	0.138991	0.0095739	0.0254813	0.0621809	0.321622	1.74622	0.1449787	1.855021	0.847777	0.92262	0.975187	1.02544	1.08387	1.17956	0.119406	12.79513	0.2026007	0.0155383	0.00016357	0.0233927	0.00466549	0.0129908	0.0182356	0.0305007	0.0130628	0.0224609	0.00636616	0.0477556	0.0576165	0.0228982	0.0209738	0.0665088	0.133175	0.00479838	0.0318367	0.0337501	0.0307576	0.0289628	0.00705749	0.081978	0.0538879	0.014109	0.127417	0.00877671	0.0233596	0.0570033	0.686141	0.313859	0.6861413	1.09083
9108	-87.74277	-116.1144	28.37163	0.00166987	0.0144312	0.00623379	0.00520906	0.00141592	0.0282549	0.0383001	0.0377585	0.0168861	0.0598781	0.0463832	0.0359464	9.86394e-05	0.0183851	0.0309041	0.131108	0.00608822	0.0169425	0.0195565	0.0142454	0.0292415	0.0263061	0.0190878	0.0630498	0.0328262	0.134569	0.00636542	0.0409385	0.0951589	0.266954	1.80635	0.1029237	1.897076	0.827568	0.911828	0.971613	1.02922	1.0967	1.20836	0.1368507	18.43186	0.1625649	0.00170876	0.0147673	0.00637898	0.00533039	0.0014489	0.028913	0.0391922	0.038638	0.0172794	0.0612727	0.0474635	0.0367836	0.000100937	0.0188133	0.0316239	0.134161	0.00623002	0.0173371	0.020012	0.0145772	0.0299226	0.0269188	0.0195324	0.0645183	0.0335908	0.137704	0.00651367	0.041892	0.0973752	0.937941	0.0620594	0.9379406	0.9772391
9144	-95.5483	-124.0039	28.45556	0.0334928	0.0163254	0.00394144	0.0192535	0.00234749	0.0807082	0.0662446	0.0249746	0.00861847	0.076436	0.0539948	0.030083	0.0144599	0.00307745	0.0360437	0.134126	0.024467	0.0346315	0.0333273	0.0257488	0.0456236	0.0190883	0.0602705	0.114018	0.017574	0.116178	0.0146255	0.0123313	0.0809593	0.185802	1.89562	0.1693344	1.830666	0.288447	0.545346	0.82765	1.20824	1.8337	3.46685	0.898952	10.81095	0.1078179	0.0278417	0.0135709	0.00327643	0.0160049	0.00195141	0.0670907	0.0550675	0.0207608	0.00716433	0.0635394	0.0448846	0.0250073	0.0120201	0.00255821	0.0299623	0.111495	0.0203388	0.0287883	0.0277042	0.0214044	0.0379258	0.0158676	0.0501014	0.0947804	0.0146088	0.0965762	0.0121578	0.0102507	0.0672995	0.51025	0.48975	0.5102498	1.202971
9180	-91.11472	-118.9736	27.85889	0.000894247	0.0036398	0.0049314	0.0224771	0.0104556	0.00376506	0.0336355	0.0216733	0.0106135	0.0246378	0.015485	0.0285411	0.0291438	0.0219465	0.10694	0.0663639	0.0393536	0.0317435	0.0141021	0.0209977	0.0186385	0.0227212	0.0239844	0.035837	0.0135545	0.0725439	0.0690539	0.0131087	0.028608	0.564592	1.47895	0.1271571	1.872843	0.468878	0.691154	0.891149	1.12215	1.44686	2.13275	0.5476618	14.72858	0.419927	0.00110484	0.00449696	0.00609273	0.0277705	0.0129179	0.00465172	0.0415566	0.0267773	0.0131129	0.03044	0.0191316	0.0352625	0.0360071	0.0271148	0.132124	0.0819924	0.0486213	0.039219	0.0174231	0.0259426	0.0230279	0.0280721	0.0296327	0.0442766	0.0167465	0.0896278	0.085316	0.0161958	0.0353452	0.651357	0.348643	0.6513566	0.80939
